"活動ID","建立日期","平台","頻道名稱","活動標題","貼文則數","貼文類型","貼文連結","Meta post ID","留言數","留言加購","銷售額NT$"
"710494","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","貴族之石｜粉紅碧璽20260727g75fb","1","Reel","https://www.facebook.com/reel/3609353025870894/","1627804834169159_1534747308665212","4","0","0"
"710490","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","一路滿賺 / 高級感拉滿 18k墨桑 銀河之星手鏈20260727g74fb","1","Reel","https://www.facebook.com/reel/1572671737723352/","1627804834169159_1534710862002190","5","0","0"
"710487","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","橄欖石黑碧璽｜裸石20260726g73fb","1","Reel","https://www.facebook.com/reel/2509504972886494/","1627804834169159_1532491878890755","22","0","0"
"710481","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","海境之心｜開合海龜吊墜20260726g72fb","1","Reel","https://www.facebook.com/reel/1769297951187716/","1627804834169159_1532491025557507","1","0","0"
"710472","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","剔透純淨｜天空藍拓帕石20260726g71fb","1","Reel","https://www.facebook.com/reel/870474755819810/","1627804834169159_1532489495557660","50","0","0"
"710450","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","30分天然鑽石 × 18K金｜獻給最愛的她20260725g70fb","1","Reel","https://www.facebook.com/reel/1932708177389837/","1627804834169159_1532320505574559","2","0","0"
"710444","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","斑彩菊石｜吊墜｜寵粉20260725g69fb","1","Reel","https://www.facebook.com/reel/1672605717159095/","1627804834169159_1532319452241331","7","0","0"
"710440","2026-07-22","Instagram","tzgems1111","8/8現下活動 貼文","1","照片","https://www.instagram.com/p/DbFngVLlNJ8/","18137187148580811","0","0","0"
"710439","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","8/8現下活動 貼文","1","照片","https://www.facebook.com/681888940617724/posts/1530648152408461","1627804834169159_1530648152408461","0","0","0"
"710434","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","珠寶等級紫水晶限量登場！20260725g68fb","1","Reel","https://www.facebook.com/reel/1070029895582880/","1627804834169159_1532318088908134","28","0","0"
"710432","2026-07-22","Instagram","tzgems1111","父親節 貼文","1","照片","https://www.instagram.com/p/DbFmFfclGkb/","18401205442080544","0","0","0"
"710431","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","父親節 貼文","1","照片","https://www.facebook.com/681888940617724/posts/1530640932409183","1627804834169159_1530640932409183","16","0","0"
"710428","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","太陽之石｜橄欖石｜手鍊20260723g67fb","1","Reel","https://www.facebook.com/reel/896478919673826/","1627804834169159_1531371969002746","2","0","0"
"710424","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","限量坦桑石20260723g66fb","1","Reel","https://www.facebook.com/reel/1833502548018296/","1627804834169159_1531337075672902","9","0","0"
"710420","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉彩藍寶有錢花戒指20260723g65fb","1","Reel","https://www.facebook.com/reel/1867093050919381/","1627804834169159_1531303195676290","0","0","0"
"710317","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","靈域之光｜閃靈油膽手鏈20260722g64fb","1","Reel","https://www.facebook.com/reel/2103119370605530/","1627804834169159_1530539549085988","58","0","0"
"710315","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","光之淨化石｜原礦透石膏山20260722g63fb","1","Reel","https://www.facebook.com/reel/1801558247647488/","1627804834169159_1530507255755884","5","0","0"
"710312","2026-07-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","招財之石｜金運石吊墜20260722g62fb","1","Reel","https://www.facebook.com/reel/1601888304629040/","1627804834169159_1530471012426175","19","0","0"
"709997","2026-07-21","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉訂製 招財貓頭鷹20260721g61fb","1","Reel","https://www.facebook.com/reel/2116946669244962/","1627804834169159_1529652769174666","9","0","0"
"709995","2026-07-21","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","穩定溫和磁場｜天然鉍晶體20260721g60fb","1","Reel","https://www.facebook.com/reel/1626956932192125/","1627804834169159_1529614109178532","32","0","0"
"709993","2026-07-21","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","紫黃晶｜裸石20260721g59fb","1","Reel","https://www.facebook.com/reel/1009279291900697/","1627804834169159_1529580059181937","70","0","0"
"709711","2026-07-20","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","晨曦微光｜耳環20260720g58fb","1","Reel","https://www.facebook.com/reel/909653274828808/","1627804834169159_1528787475927862","8","0","0"
"709704","2026-07-20","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","限時寵粉價｜人氣寶石三位數入手20260720g57fb","1","Reel","https://www.facebook.com/reel/1882480389785295/","1627804834169159_1528731802600096","0","0","0"
"709702","2026-07-20","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","太陽之石｜橄欖石｜手鍊20260720g56fb","1","Reel","https://www.facebook.com/reel/2043333929878093/","1627804834169159_1528694829270460","23","0","0"
"709091","2026-07-17","Instagram","tzgems1111","蘋果紅寶石吊墜 貼文","1","照片","https://www.instagram.com/p/Da45neuFD3I/","18211393942340633","3","0","0"
"709090","2026-07-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","蘋果紅寶石吊墜 貼文","1","照片","https://www.facebook.com/681888940617724/posts/1526395042833772","1627804834169159_1526395042833772","2","0","0"
"709086","2026-07-17","Instagram","tzgems1111","澄境流光｜天然藍托帕戒指 貼文","1","照片","https://www.instagram.com/p/Da45JkBFBUo/","17934281061098795","2","0","0"
"709085","2026-07-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","澄境流光｜天然藍托帕戒指 貼文","1","照片","https://www.facebook.com/681888940617724/posts/1526391692834107","1627804834169159_1526391692834107","4","0","0"
"709077","2026-07-17","Instagram","tzgems1111","湛曜之境｜天然藍托帕石男戒 貼文","1","照片","https://www.instagram.com/p/Da44hA-FMxq/","18080944820646356","0","0","0"
"709073","2026-07-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","湛曜之境｜天然藍托帕石男戒 貼文","1","照片","https://www.facebook.com/681888940617724/posts/1526388686167741","1627804834169159_1526388686167741","6","0","0"
"709067","2026-07-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","女兒許願祖母綠｜一週七天不重複20260717f77fb","1","Reel","https://www.facebook.com/reel/978939861767753/","1627804834169159_1526451112828165","71","0","0"
"709063","2026-07-17","Instagram","tzgems1111","女兒許願祖母綠｜一週七天不重複20260717f77ig","1","Reel","https://www.instagram.com/reel/Da5ElpuMCKw/","18108374954083065","70","0","0"
"709059","2026-07-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","性感系 胖三角寶石 泰熙爾汗 佛系寵粉20260717f78fb","1","Reel","https://www.facebook.com/reel/3160938080769532/","1627804834169159_1526454539494489","112","0","0"
"709045","2026-07-17","Instagram","tzgems1111","性感系 胖三角寶石 泰熙爾汗 佛系寵粉20260717f78ig","1","Reel","https://www.instagram.com/reel/Da5FfgOMDne/","17871921564553484","21","0","0"
"709028","2026-07-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","珠寶入門指南20260717f76fb","1","Reel","https://www.facebook.com/reel/1457848442774814/","1627804834169159_1526407736165836","2","1","0"
"708959","2026-07-17","Instagram","tzgems1111","珠寶入門指南20260717f76ig","1","Reel","https://www.instagram.com/reel/Da4rvgQBt51/","18103763363169220","3","0","0"
"708711","2026-07-16","Instagram","tzgems1111","能量之王｜紫龍晶裸石 貼文","1","照片","https://www.instagram.com/p/Da2QKmBFOxS/","17898370692490905","0","0","0"
"708710","2026-07-16","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","能量之王｜紫龍晶裸石 貼文","1","照片","https://www.facebook.com/681888940617724/posts/1525473562925920","1627804834169159_1525473562925920","29","0","0"
"708573","2026-07-16","Instagram","tzgems1111","彩寶耳環｜特賣會20260716g14ig","1","Reel","https://www.instagram.com/reel/Da1u3nThfxA/","18021578534899645","28","0","0"
"708307","2026-07-15","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","20260812招商(已婚殺手)","1","Reel","https://www.facebook.com/reel/1347022453578098/","1627804834169159_1527902416016368","0","0","0"
"708305","2026-07-15","Instagram","tzgems1111","20260812招商(已婚殺手)","1","Reel","https://www.instagram.com/reel/Da9dSGITCXW/","17855955741697011","18","0","0"
"707970","2026-07-14","Facebook","","POST 2026/07/14 16:24","0","","","","0","0","0"
"707957","2026-07-14","Instagram","tzgems666","極光女神的眼淚ＩＧ","1","照片","https://www.instagram.com/p/DaxAK5Wk5YQ/","18369895084229670","2","0","0"
"707948","2026-07-14","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","極光女神的眼淚","1","照片","https://www.facebook.com/681888940617724/posts/1523698923103384","1627804834169159_1523698923103384","3","0","0"
"707683","2026-07-13","Instagram","","🌹魅力燃燒｜紅色寶石20260719g16ig","0","","","","0","0","0"
"707644","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","阿富汗碧璽三選一20260719g55fb","1","Reel","https://www.facebook.com/reel/1069898628722835/","1627804834169159_1527902192683057","32","0","0"
"707639","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","輕寶石｜石榴石｜S925銀｜手鏈 ｜E1220260719g54fb","1","Reel","https://www.facebook.com/reel/1619694189587382/","1627804834169159_1527902079349735","11","0","0"
"707636","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","限量坦桑石20260719g53fb","1","Reel","https://www.facebook.com/reel/1000282595976935/","1627804834169159_1527902656016344","12","0","0"
"707628","2026-07-13","Instagram","","伊莎·安巴妮致敬款｜豪華珠寶套組20260718g15ig","0","","","","0","0","0"
"707626","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉彩藍寶有錢花戒指20260718g52fb","1","Reel","https://www.facebook.com/reel/1253634226736351/","1627804834169159_1527064649433478","4","4","0"
"707623","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","時來運轉 Turning Point20260718g51fb","1","Reel","https://www.facebook.com/reel/27431006723258019/","1627804834169159_1527064652766811","167","0","0"
"707621","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉閨蜜藍色托帕石戒指20260718g50fb","1","Reel","https://www.facebook.com/reel/1307266394815512/","1627804834169159_1527064866100123","3","0","0"
"707619","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","天選三石｜一生守護20260716g49fb","1","Reel","https://www.facebook.com/reel/1331063902014828/","1627804834169159_1525337676272842","0","0","0"
"707616","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","16石寵粉戒指20260716g48fb","1","Reel","https://www.facebook.com/reel/1050631117315058/","1627804834169159_1525302736276336","2","0","0"
"707614","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","十二生肖開運寶石20260716g47fb","1","Reel","https://www.facebook.com/reel/1556838942519463/","1627804834169159_1525266256279984","22","0","0"
"707613","2026-07-13","Instagram","tzgems1111","彩寶耳環｜特賣會20260715g13ig","1","Reel","https://www.instagram.com/reel/DazDL_sT92y/","18116474779854634","45","0","0"
"707612","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","限時寵粉-歐泊系列20260715g46fb","1","Reel","https://www.facebook.com/reel/880971417958502/","1627804834169159_1524448446361765","38","0","0"
"707611","2026-07-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","自帶光芒｜手鏈｜天然歐泊20260715g45fb","1","Reel","https://www.facebook.com/reel/2434334013756472/","1627804834169159_1524412419698701","17","0","0"
